t_sec,speed_kph,speed_kph_smooth
11.100000000000001,2.0,2.0000000000000058
11.200000000000001,2.0,2.0000000000000058
11.3,2.0,2.0000000000000058
11.4,2.0,2.0000000000000058
11.5,2.0,2.0000000000000058
11.600000000000001,2.0,2.0000000000000058
11.700000000000001,2.0,2.0000000000000058
11.8,2.0,2.0000000000000058
11.9,2.0,2.0000000000000058
12.0,2.0,2.0000000000000058
12.100000000000001,2.0,2.0000000000000058
12.200000000000001,2.0,2.0000000000000058
12.3,2.0,2.0000000000000058
12.4,2.0,1.9376156777354452
12.5,2.0,2.0155960805661457
12.600000000000001,2.0,2.076247504990024
12.700000000000001,2.0,2.1195699510070796
12.8,2.0,2.1455634186173134
12.9,2.7434131736526757,2.1542279078207245
13.0,2.0,2.1455634186173134
13.100000000000001,2.0,2.1195699510070796
13.200000000000001,2.0,2.076247504990024
13.3,2.0,2.0155960805661457
13.4,2.0,1.9376156777354452
13.5,2.0,2.0000000000000058
13.600000000000001,2.0,2.0000000000000058
13.700000000000001,2.0,2.0000000000000058
13.8,2.0,2.0000000000000058
13.9,2.0,2.0000000000000058
14.0,2.0,2.0000000000000058
14.100000000000001,2.0,2.0000000000000058
14.200000000000001,2.0,2.0000000000000058
14.3,2.0,2.0000000000000058
14.4,2.0,2.0000000000000058
14.5,2.0,1.792317842187598
14.600000000000001,2.0,1.636556223828292
14.700000000000001,2.0,2.149992669531189
14.8,2.0,2.95764550546833
14.9,2.0,3.5345403882805737
15.0,4.474879047264518,3.88067731796792
15.100000000000001,6.949758094529036,3.9960562945303684
15.200000000000001,4.474879047264518,3.88067731796792
15.3,2.0,3.5345403882805737
15.4,2.0,2.95764550546833
15.5,2.0,2.149992669531189
15.600000000000001,2.0,1.636556223828292
15.700000000000001,2.0,1.792317842187598
15.8,2.0,2.0000000000000058
15.9,2.0,2.0000000000000058
16.0,2.0,2.0000000000000058
16.1,2.0,2.0000000000000058
16.2,2.0,2.0000000000000058
16.3,2.0,2.0000000000000058
16.400000000000002,2.0,2.0750814796063812
16.5,2.0,1.9812296300984116
16.6,2.0,1.9082337471477686
16.7,2.0,1.856093830754452
16.8,2.0,1.8248098809184623
16.900000000000002,1.1052790346906916,1.814381897639799
17.0,2.0,1.8248098809184623
17.1,2.0,1.856093830754452
17.2,2.0,1.9082337471477686
17.3,2.0,1.9812296300984116
17.400000000000002,2.0,2.0750814796063812
17.5,2.0,2.0000000000000058
17.6,2.0,2.0000000000000058
17.7,2.0,2.0000000000000058
17.8,2.0,2.0000000000000058
17.900000000000002,2.0,2.0000000000000058
18.0,2.0,2.0000000000000058
18.1,2.0,2.0000000000000058
18.2,2.0,2.0000000000000058
18.3,2.0,2.0000000000000058
18.400000000000002,2.0,2.0000000000000058
18.5,2.0,2.0000000000000058
18.6,2.0,2.0000000000000058
18.7,2.0,2.0000000000000058
18.8,2.0,2.0000000000000058
18.900000000000002,2.0,2.0000000000000058
19.0,2.0,2.0000000000000058
19.1,2.0,2.0000000000000058
19.200000000000003,2.0,2.0000000000000058
19.3,2.0,2.0000000000000058
19.400000000000002,2.0,2.0000000000000058
19.5,2.0,2.0000000000000058
19.6,2.0,1.9775178949490946
19.700000000000003,2.0,1.960656316160911
19.8,2.0,1.9712728657682859
19.900000000000002,2.0,2.071876687259971
20.0,2.0,2.2318319954173615
20.1,2.2679117518566914,2.090615585167504
20.200000000000003,2.5358235037133827,2.214661022943967
20.3,2.803735255570074,2.5340382388166813
20.400000000000002,2.5127962085307245,2.978817162855576
20.5,2.0,3.479067725130581
20.6,5.0,4.207851646529505
20.700000000000003,5.0,3.813391229039199
20.8,5.0,3.3237791424367433
20.900000000000002,5.0,4.259640498851075
21.0,5.0,6.305877012432828
21.1,2.1043478260869453,8.9238810207168
21.200000000000003,11.541702708854766,12.326847543533075
21.3,20.979057591622585,15.866757932863003
21.400000000000002,22.0,19.147341792436187
21.5,22.0,22.611489565143074
21.6,22.0,24.81397980576221
21.700000000000003,22.0,23.089301213999676
21.8,22.0,19.684741087882543
21.900000000000002,22.0,16.03263403263408
22.0,12.0,12.000000000000032
22.1,2.0,7.967365967365989
22.200000000000003,2.0,4.400932400932413
22.3,2.0,1.7668997668997712
22.400000000000002,2.0,0.5314685314685323
22.5,2.0,1.1608391608391637
22.6,2.0,2.0000000000000058
22.700000000000003,2.0,2.0000000000000058
22.8,2.0,2.0000000000000058
22.900000000000002,2.0,2.0000000000000058
23.0,2.0,2.0000000000000058
23.1,2.0,2.0000000000000058
23.200000000000003,2.0,2.0000000000000058
23.3,2.0,2.0000000000000058
23.400000000000002,2.0,2.0000000000000058
23.5,2.0,2.0000000000000058
23.6,2.0,2.0000000000000058
23.700000000000003,2.0,2.0000000000000058
23.8,2.0,2.0000000000000058
23.900000000000002,2.0,2.0000000000000058
24.0,2.0,2.0000000000000058
24.1,2.0,2.0000000000000058
24.200000000000003,2.0,2.0000000000000058
24.3,2.0,2.0000000000000058
24.400000000000002,2.0,2.0000000000000058
24.5,2.0,2.0000000000000058
24.6,2.0,2.0000000000000058
24.700000000000003,2.0,2.0000000000000058
24.8,2.0,2.0000000000000058
24.900000000000002,2.0,2.0000000000000058
25.0,2.0,2.0000000000000058
25.1,2.0,2.0000000000000058
25.200000000000003,2.0,2.0000000000000058
25.3,2.0,2.0000000000000058
25.400000000000002,2.0,2.0000000000000058
25.5,2.0,2.0000000000000058
25.6,2.0,2.0000000000000058
25.700000000000003,2.0,2.0000000000000058
25.8,2.0,2.0000000000000058
25.900000000000002,2.0,2.0000000000000058
26.0,2.0,2.0000000000000058
26.1,2.0,2.0000000000000058
26.200000000000003,2.0,2.0000000000000058
26.3,2.0,2.0000000000000058
26.400000000000002,2.0,2.0000000000000058
26.5,2.0,2.0000000000000058
26.6,2.0,2.0000000000000058
26.700000000000003,2.0,2.0000000000000058
26.8,2.0,2.0000000000000058
26.900000000000002,2.0,2.0000000000000058
27.0,2.0,2.0000000000000058
27.1,2.0,2.0000000000000058
27.200000000000003,2.0,2.0000000000000058
27.3,2.0,2.0000000000000058
27.400000000000002,2.0,2.0000000000000058
27.5,2.0,2.1598766738686854
27.6,2.0,1.789108324519006
27.700000000000003,2.0,1.3456041152398486
27.8,2.0,1.8204294730837391
27.900000000000002,2.0,2.619640281648744
28.0,0.09480296973157043,3.2187834611302932
28.1,4.036826541914795,3.6178590115283877
28.200000000000003,7.9788501140980195,3.816866932843026
28.3,4.47242166193582,3.8158072250742103
28.400000000000002,2.0,3.614679888221939
28.5,2.0,3.2134849222862125
28.6,2.0,2.208089623876756
28.700000000000003,2.0,1.5501472980184041
28.8,2.0,1.7925240563410552
28.900000000000002,2.0,2.0000000000000058
29.0,2.0,2.0000000000000058
29.1,2.0,2.0000000000000058
29.200000000000003,2.0,2.0000000000000058
29.3,2.0,2.0000000000000058
29.400000000000002,2.0,2.0000000000000058
29.5,2.0,1.9980029277376938
29.6,2.0,1.9482964685384472
29.700000000000003,2.0,1.9471328791996951
29.8,2.0,2.0585994056862686
29.900000000000002,2.0,2.1947950594764105
30.0,2.023798444459213,2.2896907221390097
30.1,2.622083361031708,2.3432863936740658
30.200000000000003,2.8146076841339944,2.3555820740815796
30.3,2.3112801297466676,2.3265777633615503
30.400000000000002,2.0,2.2562734615139775
30.5,2.0,2.144669168538863
30.6,2.0,1.9968130393214922
30.700000000000003,2.0,1.9381716655918382
30.8,2.0,1.9738785905107745
30.900000000000002,2.0,2.0000000000000058
31.0,2.0,2.0000000000000058
31.1,2.0,2.0000000000000058
31.200000000000003,2.0,2.0000000000000058
31.3,2.0,2.0000000000000058
31.400000000000002,2.0,2.0000000000000058
31.5,2.0,2.0000000000000058
31.6,2.0,2.0000000000000058
31.700000000000003,2.0,2.0000000000000058
31.8,2.0,2.0000000000000058
31.900000000000002,2.0,2.0000000000000058
32.0,2.0,2.0000000000000058
32.1,2.0,2.0000000000000058
32.2,2.0,2.0000000000000058
32.300000000000004,2.0,2.0000000000000058
32.4,2.0,2.0000000000000058
32.5,2.0,2.0000000000000058
32.6,2.0,2.0000000000000058
32.7,2.0,2.0000000000000058
32.800000000000004,2.0,2.0000000000000058
32.9,2.0,2.0000000000000058
33.0,2.0,2.0000000000000058
33.1,2.0,2.0000000000000058
33.2,2.0,2.0000000000000058
33.300000000000004,2.0,2.0000000000000058
33.4,2.0,2.0000000000000058
33.5,2.0,2.0000000000000058
33.6,2.0,2.0000000000000058
33.7,2.0,2.0000000000000058
33.800000000000004,2.0,2.0000000000000058
33.9,2.0,2.0000000000000058
34.0,2.0,2.0000000000000058
34.1,2.0,2.0000000000000058
34.2,2.0,2.0000000000000058
34.300000000000004,2.0,2.0000000000000058
34.4,2.0,2.0000000000000058
34.5,2.0,2.0000000000000058
34.6,2.0,2.0000000000000058
34.7,2.0,2.0000000000000058
34.800000000000004,2.0,2.0000000000000058
34.9,2.0,2.0000000000000058
35.0,2.0,2.0000000000000058
35.1,2.0,2.0000000000000058
35.2,2.0,2.0000000000000058
35.300000000000004,2.0,2.0000000000000058
35.4,2.0,2.0000000000000058
35.5,2.0,2.0000000000000058
35.6,2.0,2.0000000000000058
35.7,2.0,2.0000000000000058
35.800000000000004,2.0,2.0000000000000058
35.9,2.0,2.0000000000000058
36.0,2.0,2.0000000000000058
36.1,2.0,2.0000000000000058
36.2,2.0,2.0000000000000058
36.300000000000004,2.0,2.0000000000000058
36.4,2.0,2.0000000000000058
36.5,2.0,2.0000000000000058
36.6,2.0,2.0000000000000058
36.7,2.0,2.0000000000000058
36.800000000000004,2.0,2.0000000000000058
36.9,2.0,2.0000000000000058
37.0,2.0,2.0000000000000058
37.1,2.0,2.0000000000000058
37.2,2.0,2.0000000000000058
37.300000000000004,2.0,2.0000000000000058
37.4,2.0,2.0000000000000058
37.5,2.0,2.0000000000000058
37.6,2.0,2.0000000000000058
37.7,2.0,2.0000000000000058
37.800000000000004,2.0,2.0000000000000058
37.9,2.0,2.0000000000000058
38.0,2.0,2.0000000000000058
38.1,2.0,2.0000000000000058
38.2,2.0,2.0000000000000058
38.300000000000004,2.0,2.0000000000000058
38.400000000000006,2.0,2.0000000000000058
38.5,2.0,2.0000000000000058
38.6,2.0,2.0000000000000058
38.7,2.0,2.0000000000000058
38.800000000000004,2.0,2.0000000000000058
38.900000000000006,2.0,2.0000000000000058
39.0,2.0,2.0000000000000058
39.1,2.0,2.0000000000000058
39.2,2.0,2.0000000000000058
39.300000000000004,2.0,2.0000000000000058
39.400000000000006,2.0,2.0000000000000058
39.5,2.0,2.0000000000000058
39.6,2.0,2.0000000000000058
39.7,2.0,2.0000000000000058
39.800000000000004,2.0,2.0000000000000058
39.900000000000006,2.0,2.0000000000000058
40.0,2.0,2.0000000000000058
40.1,2.0,2.0000000000000058
40.2,2.0,2.0000000000000058
40.300000000000004,2.0,2.0000000000000058
40.400000000000006,2.0,2.0000000000000058
40.5,2.0,2.0000000000000058
40.6,2.0,2.0000000000000058
40.7,2.0,2.0000000000000058
40.800000000000004,2.0,2.0000000000000058
40.900000000000006,2.0,2.0000000000000058
41.0,2.0,2.0000000000000058
41.1,2.0,2.0000000000000058
41.2,2.0,2.0000000000000058
41.300000000000004,2.0,2.0000000000000058
41.400000000000006,2.0,2.0000000000000058
41.5,2.0,2.0000000000000058
41.6,2.0,2.0000000000000058
41.7,2.0,2.0000000000000058
41.800000000000004,2.0,2.0000000000000058
41.900000000000006,2.0,2.0000000000000058
42.0,2.0,2.0000000000000058
42.1,2.0,2.0000000000000058
42.2,2.0,2.0000000000000058
42.300000000000004,2.0,2.0000000000000058
42.400000000000006,2.0,2.0000000000000058
42.5,2.0,2.0000000000000058
42.6,2.0,2.0000000000000058
42.7,2.0,2.0000000000000058
42.800000000000004,2.0,2.0000000000000058
42.900000000000006,2.0,2.0000000000000058
43.0,2.0,2.0000000000000058
43.1,2.0,2.0000000000000058
43.2,2.0,2.0000000000000058
43.300000000000004,2.0,2.0000000000000058
43.400000000000006,2.0,2.0000000000000058
43.5,2.0,2.0000000000000058
43.6,2.0,2.0000000000000058
43.7,2.0,2.0000000000000058
43.800000000000004,2.0,2.0000000000000058
43.900000000000006,2.0,2.0000000000000058
44.0,2.0,2.0000000000000058
44.1,2.0,2.0000000000000058
44.2,2.0,2.0000000000000058
44.300000000000004,2.0,2.0000000000000058
44.400000000000006,2.0,2.0000000000000058
44.5,2.0,2.0000000000000058
44.6,2.0,2.0000000000000058
44.7,2.0,2.0000000000000058
44.800000000000004,2.0,2.0000000000000058
44.900000000000006,2.0,2.0000000000000058
45.0,2.0,2.0000000000000058
45.1,2.0,2.0000000000000058
45.2,2.0,2.0000000000000058
45.300000000000004,2.0,2.0000000000000058
45.400000000000006,2.0,2.0000000000000058
45.5,2.0,2.0000000000000058
45.6,2.0,2.0000000000000058
45.7,2.0,2.0000000000000058
45.800000000000004,2.0,2.0000000000000058
45.900000000000006,2.0,2.0000000000000058
46.0,2.0,2.0000000000000058
46.1,2.0,2.0000000000000058
46.2,2.0,2.0000000000000058
46.300000000000004,2.0,2.0000000000000058
46.400000000000006,2.0,2.0000000000000058
46.5,2.0,2.0000000000000058
46.6,2.0,2.0000000000000058
46.7,2.0,2.0000000000000058
46.800000000000004,2.0,2.0000000000000058
46.900000000000006,2.0,2.0000000000000058
47.0,2.0,2.0000000000000058
47.1,2.0,2.0000000000000058
47.2,2.0,2.0000000000000058
47.300000000000004,2.0,2.0000000000000058
47.400000000000006,2.0,2.0000000000000058
47.5,2.0,2.0000000000000058
47.6,2.0,2.0000000000000058
47.7,2.0,2.0000000000000058
47.800000000000004,2.0,2.0000000000000058
47.900000000000006,2.0,2.0000000000000058
48.0,2.0,2.0000000000000058
48.1,2.0,2.0000000000000058
48.2,2.0,2.0000000000000058
48.300000000000004,2.0,2.0000000000000058
48.400000000000006,2.0,2.0000000000000058
48.5,2.0,2.0000000000000058
48.6,2.0,2.0000000000000058
48.7,2.0,2.0000000000000058
48.800000000000004,2.0,2.0000000000000058
48.900000000000006,2.0,2.0000000000000058
49.0,2.0,2.0000000000000058
49.1,2.0,2.0000000000000058
49.2,2.0,2.0000000000000058
49.300000000000004,2.0,2.0000000000000058
49.400000000000006,2.0,2.0000000000000058
49.5,2.0,2.0000000000000058
49.6,2.0,2.0000000000000058
49.7,2.0,2.0000000000000058
49.800000000000004,2.0,2.0000000000000058
49.900000000000006,2.0,2.0000000000000058
50.0,2.0,2.0000000000000058
50.1,2.0,2.0000000000000058
50.2,2.0,2.0000000000000058
50.300000000000004,2.0,2.0000000000000058
50.400000000000006,2.0,2.0000000000000058
50.5,2.0,2.0000000000000058
50.6,2.0,2.0000000000000058
50.7,2.0,2.0000000000000058
50.800000000000004,2.0,2.0000000000000058
50.900000000000006,2.0,2.0000000000000058
51.0,2.0,2.0000000000000058
51.1,2.0,2.0000000000000058
51.2,2.0,2.0000000000000058
51.300000000000004,2.0,2.0000000000000058
51.400000000000006,2.0,2.0000000000000058
51.5,2.0,2.0000000000000058
51.6,2.0,2.0000000000000058
51.7,2.0,2.0000000000000058
51.800000000000004,2.0,2.0000000000000058
51.900000000000006,2.0,2.0000000000000058
52.0,2.0,2.0000000000000058
52.1,2.0,2.0000000000000058
52.2,2.0,2.0000000000000058
52.300000000000004,2.0,2.0000000000000058
52.400000000000006,2.0,2.0000000000000058
52.5,2.0,2.0000000000000058
52.6,2.0,2.0000000000000058
52.7,2.0,2.0000000000000058
52.800000000000004,2.0,2.0000000000000058
52.900000000000006,2.0,2.0000000000000058
53.0,2.0,2.0000000000000058
53.1,2.0,2.0000000000000058
53.2,2.0,2.0000000000000058
53.300000000000004,2.0,2.0000000000000058
53.400000000000006,2.0,2.0000000000000058
53.5,2.0,2.0000000000000058
53.6,2.0,2.0000000000000058
53.7,2.0,2.0000000000000058
53.800000000000004,2.0,2.0000000000000058
53.900000000000006,2.0,2.0000000000000058
54.0,2.0,2.0000000000000058
54.1,2.0,2.0000000000000058
54.2,2.0,2.0000000000000058
54.300000000000004,2.0,2.0000000000000058
54.400000000000006,2.0,2.0000000000000058
54.5,2.0,2.0000000000000058
54.6,2.0,2.0000000000000058
54.7,2.0,2.0000000000000058
54.800000000000004,2.0,2.0000000000000058
54.900000000000006,2.0,2.0000000000000058
55.0,2.0,2.0000000000000058
55.1,2.0,1.9885437102740524
55.2,2.0,1.9277224167181197
55.300000000000004,2.0,2.010067666315366
55.400000000000006,2.0,2.119477659943939
55.5,2.0,2.198521591089293
55.6,2.1365207859009443,2.2471994597514287
55.7,2.895438063917708,2.2655112659303454
55.800000000000004,2.27074523071143,2.2534570096260436
55.900000000000006,2.0,2.2110366908385224
56.0,2.0,2.138250309567783
56.1,2.0,2.0350978658138246
56.2,2.0,1.930538314161696
56.300000000000004,2.0,1.9772801204997457
56.400000000000006,2.0,2.0000000000000058
56.5,2.0,2.0000000000000058
56.6,2.0,2.0000000000000058
56.7,2.0,2.0000000000000058
56.800000000000004,2.0,2.0000000000000058
56.900000000000006,2.0,2.0000000000000058
57.0,2.0,2.0000000000000058
57.1,2.0,2.0000000000000058
57.2,2.0,2.0000000000000058
57.300000000000004,2.0,2.0000000000000058
57.400000000000006,2.0,2.0000000000000058
57.5,2.0,2.0000000000000058
57.6,2.0,2.0000000000000058
57.7,2.0,2.0000000000000058
57.800000000000004,2.0,2.0000000000000058
57.900000000000006,2.0,2.0000000000000058
58.0,2.0,2.0000000000000058
58.1,2.0,2.0000000000000058
58.2,2.0,2.0000000000000058
58.300000000000004,2.0,2.0000000000000058
58.400000000000006,2.0,2.0000000000000058
58.5,2.0,2.0000000000000058
58.6,2.0,2.0000000000000058
58.7,2.0,2.0000000000000058
58.800000000000004,2.0,2.0000000000000058
58.900000000000006,2.0,2.0000000000000058
59.0,2.0,2.0000000000000058
59.1,2.0,2.0000000000000058
59.2,2.0,2.0000000000000058
59.300000000000004,2.0,2.0000000000000058
59.400000000000006,2.0,2.0000000000000058
59.5,2.0,2.0000000000000058
59.6,2.0,2.0000000000000058
59.7,2.0,2.0000000000000058
59.800000000000004,2.0,2.0000000000000058
59.900000000000006,2.0,2.0000000000000058
60.0,2.0,2.0000000000000058
60.1,2.0,2.0000000000000058
60.2,2.0,2.0000000000000058
60.300000000000004,2.0,2.0000000000000058
60.400000000000006,2.0,2.0000000000000058
60.5,2.0,2.0000000000000058
60.6,2.0,2.0000000000000058
60.7,2.0,2.0000000000000058
60.800000000000004,2.0,2.0000000000000058
60.900000000000006,2.0,2.0000000000000058
61.0,2.0,2.0000000000000058
61.1,2.0,2.0000000000000058
61.2,2.0,2.0000000000000058
61.300000000000004,2.0,2.0000000000000058
61.400000000000006,2.0,2.0000000000000058
61.5,2.0,2.0000000000000058
61.6,2.0,2.0000000000000058
61.7,2.0,2.0000000000000058
61.800000000000004,2.0,2.0000000000000058
61.900000000000006,2.0,2.0000000000000058
62.0,2.0,2.0000000000000058
62.1,2.0,2.0000000000000058
62.2,2.0,2.0000000000000058
62.300000000000004,2.0,2.0000000000000058
62.400000000000006,2.0,2.0000000000000058
62.5,2.0,2.0000000000000058
62.6,2.0,2.0000000000000058
62.7,2.0,2.0000000000000058
62.800000000000004,2.0,2.0000000000000058
62.900000000000006,2.0,2.0000000000000058
63.0,2.0,2.0000000000000058
63.1,2.0,2.0000000000000058
63.2,2.0,2.0000000000000058
63.300000000000004,2.0,2.0000000000000058
63.400000000000006,2.0,2.0000000000000058
63.5,2.0,2.0000000000000058
63.6,2.0,2.0000000000000058
63.7,2.0,2.0000000000000058
63.800000000000004,2.0,2.0000000000000058
63.900000000000006,2.0,2.0000000000000058
64.0,2.0,2.0000000000000058
64.10000000000001,2.0,2.0000000000000058
64.2,2.0,2.0000000000000058
64.3,2.0,2.0000000000000058
64.4,2.0,2.0000000000000058
64.5,2.0,2.0000000000000058
64.60000000000001,2.0,2.0000000000000058
64.7,2.0,2.0000000000000058
64.8,2.0,2.0000000000000058
64.9,2.0,2.0000000000000058
65.0,2.0,2.0000000000000058
65.10000000000001,2.0,2.0000000000000058
65.2,2.0,2.129395136025189
65.3,2.0,2.027542077526166
65.4,2.0,1.8268776739194452
65.5,2.0,1.6787927140787358
65.60000000000001,2.0,1.583287198004037
65.7,0.4580412956999016,1.5403611256953493
65.8,1.2863005667382357,1.5500144971526726
65.9,2.0,1.6122473123760068
66.0,2.0,1.727059571365352
66.10000000000001,2.0,1.894451274120708
66.2,2.0,2.114422420642075
66.3,2.0,2.0598908615324616
66.4,2.0,2.0000000000000058
66.5,2.0,2.0000000000000058
66.60000000000001,2.0,2.0000000000000058
66.7,2.0,2.0000000000000058
66.8,2.0,2.0000000000000058
66.9,2.0,2.0048362579162644
67.0,2.0,1.9995974516592914
67.10000000000001,2.0,1.9938873890677682
67.2,2.0,1.9897447637136363
67.3,2.0,1.9871695755968959
67.4,1.942367926497914,1.9842445500730053
67.5,1.9903890160179896,1.9872008297367258
67.60000000000001,2.0,1.9911919703476872
67.7,2.0,1.9962179719058897
67.8,2.0,1.9416119422483877
67.9,2.0228475228474614,1.9711176617223791
68.0,2.0,2.0813422312821146
68.10000000000001,2.0,2.1881090844982123
68.2,2.0,2.260279664898862
68.3,2.7229471316084317,2.2970474563457133
68.4,2.636631461923295,2.298412458838766
68.5,2.136353529738751,2.269221116618392
68.60000000000001,2.0,2.203242287089828
68.7,2.0,2.1023932448976157
68.8,2.0,1.9666739900417562
68.9,2.0,1.9494369443785837
69.0,2.0,1.9885577457561943
69.10000000000001,2.0,2.0000000000000058
69.2,2.0,2.0000000000000058
69.3,2.0,2.0000000000000058
69.4,2.0,2.0000000000000058
69.5,2.0,2.0000000000000058
69.60000000000001,2.0,2.0000000000000058
69.7,2.0,2.0000000000000058
69.8,2.0,2.0000000000000058
69.9,2.0,2.0000000000000058
70.0,2.0,2.0000000000000058
70.10000000000001,2.0,2.0000000000000058
70.2,2.0,2.0000000000000058
70.3,2.0,2.0000000000000058
70.4,2.0,2.0000000000000058
70.5,2.0,2.0000000000000058
70.60000000000001,2.0,2.0000000000000058
70.7,2.0,2.0000000000000058
70.8,2.0,2.0000000000000058
70.9,2.0,2.0000000000000058
71.0,2.0,2.0000000000000058
71.10000000000001,2.0,2.0000000000000058
71.2,2.0,2.0000000000000058
71.3,2.0,2.0000000000000058
71.4,2.0,2.0000000000000058
71.5,2.0,2.0000000000000058
71.60000000000001,2.0,2.0000000000000058
71.7,2.0,2.0000000000000058
71.8,2.0,2.0000000000000058
71.9,2.0,2.0000000000000058
72.0,2.0,2.0000000000000058
72.10000000000001,2.0,2.0000000000000058
72.2,2.0,2.0000000000000058
72.3,2.0,2.0000000000000058
72.4,2.0,2.0000000000000058
72.5,2.0,2.0000000000000058
72.60000000000001,2.0,2.0000000000000058
72.7,2.0,2.0000000000000058
72.8,2.0,2.0000000000000058
72.9,2.0,2.0000000000000058
73.0,2.0,2.0000000000000058
73.10000000000001,2.0,2.0000000000000058
73.2,2.0,2.0000000000000058
73.3,2.0,2.0000000000000058
73.4,2.0,2.0000000000000058
73.5,2.0,2.0000000000000058
73.60000000000001,2.0,2.0000000000000058
73.7,2.0,2.0000000000000058
73.8,2.0,2.0000000000000058
73.9,2.0,2.0000000000000058
74.0,2.0,2.0000000000000058
74.10000000000001,2.0,2.0000000000000058
74.2,2.0,2.0000000000000058
74.3,2.0,2.0000000000000058
74.4,2.0,2.0000000000000058
74.5,2.0,2.0000000000000058
74.60000000000001,2.0,2.0000000000000058
74.7,2.0,2.0000000000000058
74.8,2.0,2.0000000000000058
74.9,2.0,2.0000000000000058
75.0,2.0,2.0000000000000058
75.10000000000001,2.0,2.0000000000000058
75.2,2.0,2.0000000000000058
75.3,2.0,2.0000000000000058
